wl_0,wl_1,wl_2,wl_3,wl_4,wl_5,wl_6,wl_7,wl_8,wl_9,wl_10,wl_11,wl_12,wl_13,wl_14,wl_15,wl_16,wl_17,wl_18,wl_19,wl_20,wl_21,wl_22,wl_23,wl_24,wl_25,wl_26,wl_27,wl_28,wl_29,wl_30,wl_31,wl_32,wl_33,wl_34,wl_35,wl_36,wl_37,wl_38,wl_39,wl_40,wl_41,wl_42,wl_43,wl_44,wl_45,wl_46,wl_47,wl_48,wl_49,wl_50,wl_51,wl_52,wl_53,wl_54,wl_55,wl_56,wl_57,wl_58,wl_59,wl_60,wl_61,wl_62,wl_63,wl_64,wl_65,wl_66,wl_67,wl_68,wl_69,wl_70,wl_71,wl_72,wl_73,wl_74,wl_75,wl_76,wl_77,wl_78,wl_79,wl_80,wl_81,wl_82,wl_83,wl_84,wl_85,wl_86,wl_87,wl_88,wl_89,wl_90,wl_91,wl_92,wl_93,wl_94,wl_95,wl_96,wl_97,wl_98,wl_99,protein,fat,carbs
-0.02223760236093841,0.006378043693787667,0.005580825844002753,0.02021030569613053,-0.0116175626804703,-0.010503396143562955,-0.011427603315082831,-0.018481656754942098,-0.05225098025387203,0.019007393647938062,0.016328901619026545,-0.03047751995231722,-0.008560921283524689,-0.01484813674238345,-0.014066876034148147,-0.04279241312152479,-0.012589499218485017,0.011954409338252165,0.05118976062075586,0.007884660437592022,0.0024443833044535913,-0.010308713241849066,-0.012005077002118234,0.018948796420932775,0.005820680025243644,-0.012711194805492787,-0.02043104389351196,-0.003235107727950419,-0.010672976076849736,-0.00011055724640252565,-0.004589009076639131,0.007786978265122466,-0.025302382278452842,0.021839845287153423,0.05556626083104881,0.02387279448564635,0.004372766321077249,0.017635220778972213,-0.020181706857302154,-0.03166588427073775,0.015474008336673638,-0.010762833233259193,-0.026933561947211016,-0.017611825259664884,-0.022610973528667127,0.0027149966764422892,0.014599573473966494,0.11951622605442815,1.0944965617419034,3.51694021732476,3.497696943577774,1.0641403672400038,0.07159819107161135,0.024950057095402118,-0.003528223401531253,-0.0082075936087618,0.023594326955291265,-0.017964158789097656,0.016695908384608566,0.005931227686579415,-0.02075659753030964,-0.0015160749005637087,0.01945927067511575,0.015911909277918836,0.029908685057669474,0.006763625039866395,0.06744592507253346,-0.018407816101347434,-0.007972767799801175,-0.0012172806940101558,-0.028374242778677717,0.021042335167965814,0.03479727871846769,0.5031456406265626,5.216986742765203,18.773544044238587,23.380780187250082,10.085411157257056,1.4952309281423848,0.06869709630243927,0.01140512790131043,0.02317236682552106,0.005169204075032537,0.00825505160825243,0.08680272323806028,0.7440920496678134,3.8082706492526164,8.125207539943958,7.117121398602177,2.574559773070221,0.411920292237572,0.018042147025872833,-0.05249420092641007,0.006916777713797025,-0.007910301113326811,-0.0057827370792636655,0.009058726530707361,-0.003321218167021296,0.0042987766018951,-0.0404462986639147,8.116262258099887,28.57071488588757,61.23957592679836
-0.03837542430598083,-0.0005302775089843375,0.0012046041988205288,0.049264842249705725,-0.0038472192956224504,0.006030946846672249,-0.0006942353941048662,-0.02337356075239064,0.022856456290300413,0.015038660653735483,0.01582063894086094,-0.018187749095894778,0.028055886218721984,-0.028037021255845618,0.011737141876005407,0.04380911251619957,-0.019810726502613767,-0.011325954592055439,0.0019930273017528246,-0.010069513082323985,-0.031013268621322653,0.0013712594961205467,-0.0212460742745221,0.009471848612703632,-0.018388484684676062,0.03099868810035079,-0.01566506584672474,-0.006441230324113512,0.016270344347393394,-0.024617286328679103,0.004549198692082588,0.026142855085648564,-0.03214966469122455,0.003692677170646084,0.005197655884968471,0.015636457435546206,-0.02473901421756164,-0.026409132261685526,0.010438831312337953,0.005939693464663721,0.005009857006917531,0.0069289641899395165,-0.013600494431541673,0.004645074051617198,0.0058615778306441236,-0.014240294108916921,0.04254651910684062,0.189488463686942,1.8806560519330502,6.207753727679087,6.175129022101864,1.9202238139519074,0.20318371684885433,-0.011182617483088726,0.01931425683649687,0.008255746903400463,0.01644120330828693,0.03793585965310709,-0.004907762320057407,-0.015074723287149792,-0.017790288592510466,-0.016316205699308767,-0.001542034188282084,0.006823039496332878,0.005533815986600381,0.016543664980720477,0.0002600378375581404,0.029070681543146442,-0.0052931366641184455,0.05440338467657521,0.01251432340933048,-0.016897885163318516,-0.00010661537856751849,0.6502182339597292,6.656060514175246,23.971565856469606,29.8188002430616,12.829316205010459,1.8935295087777158,0.06810674245445744,-0.007176945708996978,0.017138844299921865,0.0042927472828584315,-0.024120813945246053,0.027452861349087396,0.30697078354644125,1.5237223390249894,3.280983136142767,2.8792252822668054,1.020477836537158,0.16331615771909738,0.020865943688986203,0.0219072475151065,0.021078634854721848,-0.02755337607752885,-0.01875650077804313,0.010300705344188216,0.010275719018244181,0.010300953726120958,0.07705462981309442,14.35736021900838,11.545258468999526,78.02474579046725
0.0046459231635281,0.0035236184410464273,-0.023051307433200302,-0.03001536786414348,0.0033004559621867707,-0.017118578356587363,-0.0007927228407923834,-0.010693254837001278,-0.03576993009960993,0.007146090838732679,-0.00829063610779783,0.001603974250816292,-0.017862405472584462,-0.006696344947894675,0.031207602822657582,0.002571020001421623,0.010991526901253346,-0.0254174361375208,0.04778071914784925,0.03686827516641066,0.02726870981903409,0.016575319552097498,0.0003028655651972857,0.00884148033733463,0.020960394879899043,-0.01257139494951413,-0.008889974884383653,-0.03338264718181064,-0.015436381555135104,0.033226034612163086,-0.006684941823007353,-0.006356938130211668,0.006355340648742372,-0.03224454614349047,0.018907633801751346,0.0253281371074575,0.0075459253092081836,0.0330270197295898,-0.026536635322717942,0.03687431595503692,-0.01461482806459307,-0.0255983946652626,-0.0047478392241016906,0.03744011373151047,-0.0003886982684572478,-0.01859920639013579,-0.0200082661764699,0.20060622888378318,2.104709574249349,6.949667976607517,7.006533186476568,2.1710740818234764,0.2001403560479173,-0.0034227121119636316,0.0012228047872227148,0.04696008311854017,0.008099510297474884,0.01819476349922803,-0.004049150516631021,0.0012179321423432077,0.012943253935740877,0.002521896556480581,-0.037947539649773154,0.025610815233549276,-0.012302673555426611,0.04222635283232504,0.01373697025531942,0.0014194483127950004,0.008786542802554274,-0.0021699567520123576,-0.009727915232415436,0.004337860871408374,0.033852338754665416,0.4762188723404853,5.035803521397307,18.15095435726604,22.612577276913026,9.753942068526264,1.4552487533010041,0.08620987573407192,-0.01126508924674869,0.017543389391301817,0.011053410213984441,-0.012837556573338403,0.005489592208878721,0.49009297534050866,2.6366360899511267,5.658717401357892,4.979106013290715,1.7849462643760212,0.2603173457016524,0.021823465256417304,0.0006662435353123478,0.01862314104220279,-0.010463742476055434,0.018982859790450415,-0.004784495957369278,0.017079494221357128,-0.00542080924577085,-0.012261893658167558,16.167608400368728,19.848953992555188,59.137681408039235
-0.01636441366466945,0.041847745513709206,-0.02012034762999404,-0.024283772255754645,0.023162217470001356,0.015833253879258716,0.012482396341043103,0.012566910185285598,-0.0002449354569382925,-0.017945087429716632,0.0015160911638745268,-0.013543234230242234,0.019502394668355023,-0.002941147630042773,-0.01650994393585023,-0.006427716833059869,0.008258629085512486,-0.011274491056079495,-0.01644440791132863,0.004873744229838246,0.004899331422174456,-0.010138863507422595,-0.009420766112366455,0.004640998747152726,-0.028961686829946483,-0.028149275487531104,-0.01436888442504872,-0.004268943034236945,0.006218151311960092,0.02950712433899104,0.017153192464040387,-0.0031987705992685424,-0.00038032415805377664,-0.02005058729275618,-0.0003702627198477986,-0.005773172778402767,0.0064543712067617895,-0.01654461887104646,0.010386930284823445,0.030654778260051554,-0.002175202969137152,0.008034234441978833,0.013802879834259593,-0.008024409293881587,0.00448201996683102,0.00031386098343001646,0.008894718513809085,0.22340243500631057,2.527600072985438,8.229775668337629,8.248838574668621,2.546295286021904,0.28192627983365104,-0.008405754714928541,0.01750842570220768,0.003667010445389719,0.043796058808188584,-0.016165965707065688,-0.016794436843615517,-0.011987852908880443,-0.04247791448619614,-0.010515100433615221,-0.01518265323107396,0.0030078757295241526,0.006835119515543189,0.037523416784317726,0.019008476763721006,-0.011538073113247994,-0.017968293426555444,0.009838384294321184,-0.026404036646642773,0.03678678935755126,0.03728393451216495,0.40226200205968593,4.245960244681487,15.4226282354868,19.153933386439697,8.27013167046707,1.1958242613385153,0.051249168746473006,0.0012316229386128876,0.000946708314504269,-0.008974448953855928,0.01442157862573539,0.038006614820941344,0.7376528414046912,3.816447435987654,8.12115149545833,7.135711615231355,2.5591426117623115,0.35572130289176507,0.049432139332179964,0.007255533988967125,-0.01496331259328348,0.031023067425692854,0.002313492735986896,0.023585943681313698,0.0013503696282021903,0.041214958497639745,0.03510681684886409,19.051177373965295,28.567607261189128,50.14065216863003
0.02978090347768958,0.017556503369602273,-0.008673006535436944,-0.006846172772487988,-0.03461746207531135,0.028886775839636218,0.017721271204923065,-0.0027415564208370592,0.004002688383468452,-0.0434173165626082,-0.009734289920854988,0.026688912817282712,0.019630947534601623,0.006614011141278639,-0.0002943651726987333,0.015928108593926533,-0.005627702131021729,-0.03329386392390016,-0.00012398279347744992,0.008062386541711543,0.022453553695960422,-0.028823915209919972,-0.0024582261310291034,-0.001506073095102467,-0.02202503809694224,0.009753465498465876,0.01494736063223603,-0.005813846160620864,0.04110185217242945,-0.006387200150673165,-0.008933669413813341,-0.009513426959372046,-0.01630998146576977,-0.011180509864677137,-0.02868177738465048,-0.003830656478265857,0.0011494800604859353,-0.04565604980081596,-0.0020389902495971256,0.0008426816348385835,0.010291779813810787,0.02409270145151651,0.017027085292044806,-0.01240727431740624,-0.014728085584633862,0.011647560957065534,-0.004512573281440691,0.19681413841629766,2.389580042323676,7.611818919192085,7.6055029208306575,2.29825460633077,0.23840326064634673,-0.013325693470621092,0.0006298841174249718,0.019372620986607487,-0.01944537082117663,0.0015896490363853791,0.030475748203876173,-0.049134941137269586,-0.016210116939584376,-0.018090837675741427,-0.0037381024512081786,-0.0009558175474707602,-0.02122525265893181,-0.013087466922260314,-0.01546449940905646,-0.007015784903457352,0.004364454650781067,0.01821128278146083,0.02110686247859453,0.013133608409539376,-0.012185848432637671,0.15904906211822767,1.7019382072444784,5.971194219985573,7.3957215411117465,3.218758536561156,0.4667913403438387,0.011075082251845995,0.0283501654962859,-0.026190233991422358,-0.03826361044342924,0.019699133155183637,0.026944518232371113,0.33176978172097354,1.688473701450711,3.601275670751265,3.1570088503935736,1.1352612506592703,0.16415473258263047,0.0023472724546862913,-0.0163008045104999,-0.010900530517388209,-0.050055178022279066,0.013692844053390774,0.007805065379679369,-0.0016981766499166411,0.004746487695194865,0.005471548062772565,17.656418450508557,12.701003120159514,19.38106599154485
0.0019866461085845176,0.015027742467435781,-0.03338810562242744,0.010867203847598702,-0.013252475178916935,0.011411973371863187,-0.015265183130850337,-0.03609764201329038,-0.03255084875766325,0.0009616989332276399,0.005194450034429638,-0.018086332502088173,0.01277184917554748,-0.033230401245379196,-0.0013215959729463314,-0.024220323995249135,-0.013036722156043184,0.0009479734263282804,-0.017208267305679047,-0.007691110884596507,0.02012585618428881,-0.011537837390462975,0.01671384224130284,-0.02259413709315236,0.010596083558305656,0.02883137241315801,-0.04943289000254579,-0.015937905109409536,0.011541442543610801,-0.0040609077208598535,0.007422917467426177,-0.012079703734316412,0.0017317957494579984,-0.00311354470784159,0.023355641233196146,0.005088416866024263,0.006752053241504043,-0.008237539322449347,-0.00975212448144987,-0.008651163756392419,0.007889042847565936,-0.008419689616405258,0.005795497137939823,0.041508016017454546,0.017422546820064184,-0.006501265213946587,0.02617396849953489,0.06581430043129646,0.7418839772372989,2.5255169576959946,2.5082628454938254,0.7756161982600114,0.07434417547551853,0.03567843630176165,0.006557752904693488,-0.004381957824746952,0.01658811166821556,-0.044222706180146135,0.004712291162171319,0.015417303877739336,-0.02957172491559683,0.022875080864138583,0.006769928149888283,-0.008305758278016025,0.012655637322125697,0.045413857156087915,0.003637325101169903,0.004964411726006799,-0.009187217990338446,-0.016996886410242044,0.01660742722709392,-0.0169431134324596,0.016946725780250395,0.4568056423371579,4.8587022548111385,17.448501691741225,21.723097181257533,9.331097312957903,1.3854950124516556,0.052066406530494436,-0.007609356355513281,0.007553909497566641,0.015145385861397785,-0.018033733227671083,0.02976721544401977,0.1814913868819737,0.8034154384085369,1.7284787160934143,1.469201567116583,0.5133231269992159,0.044982544973185656,0.03489906833373918,0.013214329608126758,-0.001110355372632685,0.005599378346132206,-0.022509780935516546,0.04891503959234428,0.0025844236395045524,0.002187895892097858,0.01451533247797384,5.9001537138538565,5.9557400343119085,56.80502539471017
0.00500487865147297,-0.02279508856313412,-0.02682890315599395,0.037736562242484735,0.0036776670381031503,0.002001908851593966,-0.001804553281124194,0.015621465352329054,0.05077382203474973,0.010479053342155875,-0.011761736526291056,-0.002668017157830881,0.0214199293441051,-0.011656012028259952,0.017044929780605362,-0.04641474747956261,-0.004597591428927736,0.012562800269613388,0.02540251093151431,-0.016369484340847826,-0.03005530035261207,-0.00521470329783638,-0.022508380154937776,-0.002980733334590598,-0.00013306909262474694,-0.026382900904038897,0.0160887822022173,-0.0031442778672890206,0.021609197380106995,-0.03689810480592187,-0.02034384341090781,0.010333386172962459,-0.015982211416505302,-0.0032907131609939237,1.3982351143495055e-05,0.00316511961906735,-0.013551324254674143,0.0029857312694495527,-0.015650874104689603,0.013485609374935505,-0.0022968803896604682,0.0031007324719103764,0.05139853679383458,-0.022142088984516806,0.027771772663701663,-0.053140686735486206,-0.036380587949638055,0.15368198040400827,1.8648818084460326,6.146492409883914,6.1482152192045065,1.88333595038404,0.17549722262251044,0.01574224036737403,0.01671081795791608,-0.026530653039299277,-0.007237819317176448,-0.0013917964582323005,0.009706319931209066,-0.015453342845469419,-0.0017844235118734033,0.0005996726905431563,-0.014089402069190599,-0.014566302998957718,0.0019749155527466924,-0.002606902919744164,0.010009550388412645,-0.021065174412899845,-0.007013630557087127,-0.004584320005453699,0.016278022869305277,-0.018621219844695256,0.02094636235237883,0.49359418824576795,5.112677608390286,18.251229848759692,22.721377535339915,9.766827905241149,1.4236485590655616,0.11034273822994564,-0.02349280402747747,-0.01631771877227369,0.026341427414707342,-0.03315361670802036,0.07279235199999493,0.6911110984498526,3.730148614425338,7.83603630953119,6.883211346760205,2.497074692192844,0.39481470990246026,0.02257810496653755,-0.006122431666489668,0.02692711915714109,0.043104817887392705,0.013445145736974804,-0.01245709006198956,-0.008362860680185427,-0.0257689475951465,0.0020163484450810435,14.236365653660952,27.752482054141574,59.5067044019379
0.003916905101953631,-0.01956745555230064,0.008165055114289436,-0.03405167208475681,0.020583112746512873,0.009451949648260861,0.005120594686277513,0.019653819678910278,0.03330948888925153,0.02028740130036261,-0.03681748462663291,-0.02559153933471403,-0.012496371553913577,0.0005218210042166757,0.01035318040938246,-0.014514876263069312,0.0037353352895415667,-0.015107658647066452,-0.012230356059838965,-0.028133221936964447,-0.018464664922218085,-0.027033692112326674,-0.019517465059546654,0.02107283593215679,-0.01898797777663886,0.052647641296747816,0.009866358017617784,0.003696722473897478,-0.017167155603624272,0.014006197588179828,-0.01151275652475548,0.002440196292907229,0.051201690765375896,-0.0019211979944929974,0.022985466525713517,-0.014063528502517748,-0.000699769809939234,0.0354160127127102,-0.012539341155755349,0.036248971159938574,0.014155038709109509,-0.011249335517885352,0.01264815478112252,0.01945108903914668,0.012436254442710692,-0.03138439810222591,-0.012293337587578002,0.07245688904002676,0.8174617657425256,2.676176391431143,2.6673169694987946,0.7922435471503053,0.08501121877117611,0.014461120834595833,0.011215905254204014,0.0216156697094592,0.016678443137590163,0.009183601584580835,-0.0014033142291729396,-0.03321921867031983,0.008592364382651718,0.004153753743262223,0.005431576743907469,-0.02553497151640619,-0.02162113080816525,0.02106305706665807,-0.0007911030771331008,0.013630013947452588,0.000566367523216859,0.0005951240653456832,0.018766602216649712,-0.010088277258095336,0.022134604300437764,0.5982883825250999,6.308348369929031,22.715596559022842,28.276475131224373,12.15949953364118,1.837055524029682,0.0754367452368365,-0.002074502192690314,-0.008784363173980115,0.028941020448639797,0.004036541852295047,0.023822910114243003,0.010034201882218503,0.2100547843093673,0.45313275258360197,0.38388193343058796,0.1598755739308691,0.010393947092982688,0.029468602138000587,0.046010663384694415,-0.007256426723489383,-0.008910048929700662,0.02906768954504467,0.03159144291461625,-0.010457200543065367,-0.008403736341917146,-0.0056356921772101444,6.17383920386801,1.5333296198765352,74.00091645923493
-0.038673566022151204,-0.02414791663292749,-0.021411561593543346,0.013652464729142924,-0.003314461062932302,-0.01651169686034922,0.046194455108123735,-0.013277938270933314,0.02334205828767272,0.032422171155754305,-0.03139920675314686,0.0014792592814713613,-0.010350673018164483,-0.011978487931186714,0.011107536336138162,-0.012457409928465675,-0.009919380926529412,-0.0033622979125058727,-0.007467985367531388,-0.023471404140242506,0.015918130096949482,0.02097061877015201,0.006872371790704347,-0.007531053020445317,-0.014104214726595623,-0.014072401258528926,0.04714752730065417,0.018756766031332882,-0.016802201571666765,0.0032939565487428114,-0.0072507005019872475,0.011676007523125814,0.010869982055786837,0.021672193078109418,-0.017011129173243912,0.00209470597276261,-0.03497093969915053,-0.025146806008576893,0.01768201673118359,-0.01901367582810654,-0.0168181759609571,-0.00016556149100098588,0.01389522061694596,-0.021216535858261887,-0.06961610739376252,-0.017379277672820253,0.02693179604973769,0.10387908181319244,1.0528877499666522,3.315921776264041,3.3057701737534138,1.0356612249438348,0.1018168355465559,0.008930320898226112,0.01868512002306134,0.008433767659684352,0.008112351921227615,0.014300140276037982,0.010048332643740549,0.017148918634348115,0.020170416495571636,0.0306337760248183,-0.012983826498073588,0.009611242148214946,-0.007406467371945932,-0.016671179745585338,-0.013790806421607323,0.00989911035123055,0.008365051095972433,0.00800824111461005,-0.0045138882307689835,0.00016492924353139375,0.024751630793922792,0.2225947510162599,2.6247260854003254,9.440914045217243,11.759874961200572,5.028289676492897,0.7826215939863853,0.04304343235512488,0.00602242812929866,-0.008023287668264163,0.01076922373522369,0.001600695653062444,0.04356577693700289,0.21301108146235004,1.2491435310326797,2.657107095675402,2.3220854324384845,0.8350462508128645,0.11893688728781904,0.011291328316174706,-0.03600020107192181,0.019302395328970278,-0.00960262823704292,0.0025560539637075825,0.007342045335773484,-0.010516107746259133,-0.002620768139979918,-0.04070480481251008,7.737820995174754,9.32993075796837,30.741568431919305
-0.02896027800832488,-0.04397611913240164,0.008800289001066648,-0.010041084487052224,-0.020424656342614266,0.014167128945987068,0.004876014275423977,-0.011281572614734567,-0.025606087973417888,0.017449146565602893,0.01300402355917322,-0.0019835172755876583,0.03693273992095332,-0.021401695326523053,-0.03051050341849478,-0.01383816139762489,-0.0009117203271099561,0.0048667889864538365,-0.004824721157126598,0.007041107930285936,-0.02503078848380888,0.02887529208146519,-0.0016430235678513761,0.022345916631762552,0.006854506927554083,0.009135064383075679,0.011395345604644079,0.008954171200346299,0.012854455197350878,0.02658305060264863,0.003930423394029403,0.014180075151770246,-0.0017947138857445344,0.028802344308989456,-0.013527846041185395,0.036018808658216314,-0.0008031590128868682,-0.028615502042360963,0.0025620882982157855,-0.013621033149497617,0.01681287097977448,-0.013052479586047817,-0.008923668664264944,-0.0377908145008467,-0.009045986572827193,-0.04842668454861526,-0.025980527586942914,0.2112734425442613,2.0900386912811038,6.755564516565355,6.727715842467071,2.073368460985199,0.19599309863956402,-0.017469764901079307,0.030118868019306886,0.017547385623667772,-0.004419283358529362,0.000537716779921267,0.0041676561589510525,-0.040834697368485814,-0.004943547650411938,-0.013639684959955971,-0.02003240019789831,-0.005622005857719098,0.035953730536990455,0.012816857225340197,-0.011423579795655937,0.011451655627123228,0.027987108732058452,0.018492674368578613,0.0011931231679139247,-0.012809184440830935,0.02522120205901421,0.3462223988857013,3.5360399690218354,12.667101091718774,15.766480237219385,6.766594780730489,1.0354683977382224,0.055929473742058304,0.042431350520958214,-0.01377793756491212,0.034738849122786714,0.005389691666240383,0.030223132903859994,0.5298821910740923,2.7726648896806796,5.9184006620242045,5.199467495328716,1.869614691689563,0.2810628906073868,0.06024436635406312,0.03499479143095789,0.008731149919947803,0.0007600899035893159,0.00240062657089186,0.012270359454635416,-0.020455851303968105,-0.005147530748466902,-0.03337168147755179,15.63774093834807,20.81556592158865,41.21318944637238
